id,Exited
193946,1
193947,0
193948,0
193949,1
193950,0
193951,1
193952,0
193953,1
193954,1
193955,0
193956,0
193957,0
193958,1
193959,0
193960,1
193961,0
193962,0
193963,0
193964,1
193965,0
193966,0
193967,0
193968,0
193969,1
193970,1
193971,1
193972,0
193973,1
193974,1
193975,1
193976,0
193977,1
193978,0
193979,1
193980,0
193981,0
193982,0
193983,0
193984,0
193985,0
193986,1
193987,0
193988,1
193989,1
193990,0
193991,0
193992,0
193993,0
193994,0
193995,0
193996,0
193997,0
193998,1
193999,0
194000,0
194001,1
194002,0
194003,0
194004,0
194005,1
194006,0
194007,0
194008,0
194009,1
194010,1
194011,1
194012,1
194013,0
194014,0
194015,1
194016,0
194017,0
194018,0
194019,0
194020,1
194021,0
194022,0
194023,0
194024,0
194025,0
194026,1
194027,1
194028,0
194029,1
194030,0
194031,1
194032,1
194033,0
194034,1
194035,1
194036,0
194037,0
194038,0
194039,1
194040,1
194041,0
194042,0
194043,1
194044,0
194045,0
194046,0
194047,0
194048,0
194049,0
194050,0
194051,0
194052,1
194053,0
194054,0
194055,0
194056,0
194057,1
194058,1
194059,1
194060,0
194061,1
194062,1
194063,1
194064,0
194065,0
194066,0
194067,1
194068,1
194069,0
194070,1
194071,1
194072,0
194073,0
194074,1
194075,1
194076,1
194077,0
194078,0
194079,1
194080,1
194081,0
194082,0
194083,0
194084,0
194085,1
194086,1
194087,0
194088,1
194089,0
194090,1
194091,0
194092,0
194093,0
194094,0
194095,0
194096,0
194097,0
194098,0
194099,1
194100,0
194101,0
194102,0
194103,1
194104,0
194105,0
194106,1
194107,0
194108,0
194109,0
194110,0
194111,0
194112,1
194113,1
194114,0
194115,0
194116,0
194117,0
194118,0
194119,0
194120,0
194121,0
194122,1
194123,0
194124,0
194125,1
194126,1
194127,0
194128,1
194129,0
194130,0
194131,0
194132,0
194133,0
194134,0
194135,1
194136,0
194137,1
194138,1
194139,1
194140,1
194141,1
194142,0
194143,0
194144,0
194145,0
194146,0
194147,0
194148,1
194149,0
194150,1
194151,1
194152,0
194153,0
194154,0
194155,1
194156,0
194157,0
194158,0
194159,1
194160,0
194161,0
194162,0
194163,1
194164,1
194165,0
194166,1
194167,0
194168,1
194169,1
194170,0
194171,1
194172,0
194173,0
194174,0
194175,0
194176,0
194177,0
194178,1
194179,1
194180,1
194181,0
194182,0
194183,0
194184,1
194185,1
194186,0
194187,0
194188,1
194189,0
194190,1
194191,1
194192,1
194193,0
194194,0
194195,1
194196,1
194197,1
194198,1
194199,0
194200,1
194201,0
194202,0
194203,1
194204,1
194205,0
194206,1
194207,0
194208,1
194209,0
194210,0
194211,0
194212,0
194213,0
194214,1
194215,1
194216,0
194217,0
194218,0
194219,0
194220,0
194221,1
194222,0
194223,0
194224,0
194225,0
194226,0
194227,0
194228,1
194229,0
194230,0
194231,0
194232,1
194233,1
194234,1
194235,1
194236,1
194237,1
194238,1
194239,0
194240,0
194241,0
194242,1
194243,0
194244,1
194245,1
194246,0
194247,0
194248,0
194249,1
194250,1
194251,0
194252,0
194253,0
194254,1
194255,1
194256,0
194257,0
194258,0
194259,1
194260,0
194261,1
194262,1
194263,0
194264,0
194265,0
194266,1
194267,0
194268,0
194269,1
194270,1
194271,0
194272,0
194273,0
194274,1
194275,0
194276,1
194277,0
194278,0
194279,0
194280,1
194281,1
194282,0
194283,1
194284,0
194285,0
194286,0
194287,0
194288,1
194289,0
194290,1
194291,0
194292,1
194293,0
194294,0
194295,0
194296,1
194297,0
194298,0
194299,1
194300,0
194301,1
194302,1
194303,0
194304,0
194305,0
194306,1
194307,0
194308,0
194309,1
194310,1
194311,0
194312,1
194313,1
194314,1
194315,1
194316,0
194317,1
194318,0
194319,1
194320,0
194321,0
194322,0
194323,1
194324,0
194325,0
194326,0
194327,0
194328,0
194329,1
194330,0
194331,1
194332,1
194333,0
194334,1
194335,0
194336,0
194337,0
194338,0
194339,0
194340,1
194341,0
194342,0
194343,0
194344,1
194345,0
194346,0
194347,1
194348,1
194349,0
194350,1
194351,0
194352,0
194353,1
194354,1
194355,0
194356,1
194357,0
194358,0
194359,1
194360,0
194361,1
194362,0
194363,1
194364,1
194365,0
194366,1
194367,1
194368,1
194369,0
194370,0
194371,1
194372,1
194373,1
194374,0
194375,0
194376,1
194377,1
194378,0
194379,1
194380,1
194381,0
194382,1
194383,0
194384,0
194385,0
194386,1
194387,1
194388,0
194389,0
194390,1
194391,0
194392,1
194393,0
194394,0
194395,1
194396,1
194397,0
194398,0
194399,0
194400,0
194401,1
194402,0
194403,0
194404,1
194405,1
194406,0
194407,1
194408,0
194409,0
194410,1
194411,0
194412,1
194413,1
194414,0
194415,1
194416,0
194417,0
194418,0
194419,0
194420,1
194421,1
194422,0
194423,1
194424,1
194425,0
194426,1
194427,1
194428,0
194429,0
194430,0
194431,1
194432,0
194433,1
194434,0
194435,1
194436,1
194437,0
194438,0
194439,0
194440,0
194441,0
194442,0
194443,1
194444,0
194445,1
194446,0
194447,0
194448,0
194449,0
194450,0
194451,1
194452,0
194453,1
194454,0
194455,1
194456,0
194457,0
194458,0
194459,1
194460,0
194461,0
194462,0
194463,0
194464,1
194465,0
194466,0
194467,0
194468,1
194469,0
194470,1
194471,1
194472,0
194473,1
194474,0
194475,1
194476,1
194477,1
194478,1
194479,0
194480,1
194481,0
194482,1
194483,1
194484,0
194485,1
194486,1
194487,1
194488,0
194489,0
194490,1
194491,1
194492,1
194493,0
194494,1
194495,1
194496,1
194497,1
194498,0
194499,1
194500,1
194501,0
194502,0
194503,0
194504,1
194505,1
194506,1
194507,1
194508,1
194509,1
194510,1
194511,0
194512,0
194513,1
194514,0
194515,0
194516,0
194517,0
194518,0
194519,1
194520,1
194521,0
194522,1
194523,1
194524,0
194525,0
194526,0
194527,0
194528,1
194529,0
194530,1
194531,1
194532,1
194533,0
194534,0
194535,0
194536,0
194537,0
194538,1
194539,1
194540,0
194541,0
194542,1
194543,1
194544,1
194545,0
194546,1
194547,1
194548,1
194549,0
194550,0
194551,0
194552,0
194553,1
194554,1
194555,0
194556,0
194557,0
194558,0
194559,0
194560,0
194561,1
194562,0
194563,0
194564,0
194565,1
194566,0
194567,0
194568,1
194569,0
194570,1
194571,0
194572,0
194573,1
194574,0
194575,0
194576,1
194577,1
194578,0
194579,0
194580,0
194581,0
194582,0
194583,1
194584,0
194585,0
194586,0
194587,0
194588,1
194589,0
194590,1
194591,1
194592,0
194593,0
194594,0
194595,0
194596,0
194597,0
194598,0
194599,0
194600,1
194601,1
194602,0
194603,0
194604,0
194605,1
194606,0
194607,1
194608,0
194609,0
194610,1
194611,0
194612,0
194613,0
194614,0
194615,0
194616,1
194617,1
194618,1
194619,1
194620,0
194621,0
194622,0
194623,1
194624,0
194625,1
194626,0
194627,0
194628,1
194629,0
194630,0
194631,0
194632,1
194633,0
194634,1
194635,0
194636,1
194637,1
194638,0
194639,1
194640,0
194641,0
194642,1
194643,0
194644,0
194645,1
194646,0
194647,1
194648,1
194649,0
194650,1
194651,0
194652,1
194653,1
194654,0
194655,1
194656,1
194657,0
194658,1
194659,1
194660,0
194661,0
194662,0
194663,1
194664,1
194665,1
194666,0
194667,0
194668,0
194669,0
194670,1
194671,1
194672,0
194673,0
194674,0
194675,1
194676,0
194677,0
194678,0
194679,0
194680,0
194681,1
194682,1
194683,1
194684,0
194685,1
194686,0
194687,0
194688,1
194689,1
194690,0
194691,0
194692,0
194693,0
194694,0
194695,1
194696,0
194697,0
194698,0
194699,1
194700,1
194701,0
194702,0
194703,0
194704,0
194705,0
194706,0
194707,0
194708,1
194709,1
194710,0
194711,0
194712,1
194713,0
194714,1
194715,0
194716,1
194717,0
194718,0
194719,0
194720,1
194721,0
194722,0
194723,0
194724,0
194725,1
194726,0
194727,0
194728,0
194729,0
194730,0
194731,1
194732,0
194733,1
194734,1
194735,0
194736,0
194737,0
194738,0
194739,0
194740,0
194741,0
194742,0
194743,1
194744,0
194745,0
194746,0
194747,0
194748,1
194749,0
194750,0
194751,0
194752,0
194753,1
194754,0
194755,1
194756,0
194757,1
194758,0
194759,1
194760,0
194761,1
194762,1
194763,0
194764,0
194765,0
194766,0
194767,1
194768,1
194769,0
194770,0
194771,0
194772,0
194773,0
194774,0
194775,1
194776,1
194777,1
194778,1
194779,0
194780,0
194781,0
194782,1
194783,0
194784,1
194785,1
194786,0
194787,1
194788,0
194789,0
194790,0
194791,0
194792,1
194793,0
194794,0
194795,0
194796,0
194797,1
194798,0
194799,0
194800,0
194801,0
194802,0
194803,1
194804,1
194805,1
194806,1
194807,0
194808,0
194809,0
194810,0
194811,0
194812,1
194813,0
194814,0
194815,0
194816,0
194817,0
194818,0
194819,0
194820,1
194821,0
194822,0
194823,1
194824,1
194825,0
194826,0
194827,0
194828,0
194829,0
194830,1
194831,0
194832,0
194833,1
194834,1
194835,0
194836,0
194837,1
194838,0
194839,1
194840,0
194841,0
194842,0
194843,1
194844,0
194845,0
194846,0
194847,0
194848,0
194849,0
194850,0
194851,0
194852,1
194853,0
194854,0
194855,0
194856,1
194857,0
194858,0
194859,1
194860,0
194861,0
194862,1
194863,0
194864,0
194865,0
194866,0
194867,1
194868,0
194869,0
194870,1
194871,1
194872,1
194873,0
194874,0
194875,0
194876,1
194877,1
194878,1
194879,1
194880,0
194881,1
194882,0
194883,0
194884,1
194885,0
194886,0
194887,1
194888,0
194889,1
194890,1
194891,0
194892,0
194893,1
194894,0
194895,0
194896,0
194897,0
194898,0
194899,0
194900,1
194901,0
194902,1
194903,1
194904,1
194905,0
194906,1
194907,0
194908,0
194909,0
194910,0
194911,0
194912,0
194913,0
194914,0
194915,1
194916,1
194917,0
194918,0
194919,1
194920,0
194921,1
194922,0
194923,0
194924,0
194925,0
194926,0
194927,1
194928,0
194929,1
194930,1
194931,0
194932,0
194933,0
194934,1
194935,0
194936,0
194937,0
194938,0
194939,1
194940,0
194941,0
194942,0
194943,0
194944,0
194945,1
194946,1
194947,0
194948,1
194949,0
194950,1
194951,0
194952,0
194953,0
194954,0
194955,1
194956,1
194957,0
194958,1
194959,1
194960,1
194961,0
194962,1
194963,1
194964,1
194965,0
194966,1
194967,1
194968,1
194969,1
194970,0
194971,0
194972,1
194973,0
194974,1
194975,0
194976,0
194977,1
194978,0
194979,0
194980,1
194981,0
194982,0
194983,1
194984,0
194985,0
194986,0
194987,0
194988,1
194989,0
194990,0
194991,1
194992,0
194993,0
194994,1
194995,0
194996,0
194997,0
194998,1
194999,1
195000,0
195001,1
195002,0
195003,0
195004,1
195005,0
195006,0
195007,1
195008,0
195009,0
195010,1
195011,0
195012,1
195013,1
195014,0
195015,1
195016,0
195017,0
195018,0
195019,1
195020,0
195021,0
195022,0
195023,1
195024,0
195025,0
195026,0
195027,0
195028,1
195029,0
195030,0
195031,1
195032,0
195033,0
195034,1
195035,0
195036,1
195037,0
195038,0
195039,1
195040,1
195041,1
195042,1
195043,0
195044,0
195045,1
195046,1
195047,0
195048,0
195049,0
195050,0
195051,0
195052,1
195053,0
195054,0
195055,1
195056,1
195057,0
195058,0
195059,1
195060,0
195061,0
195062,0
195063,0
195064,0
195065,0
195066,0
195067,1
195068,1
195069,0
195070,0
195071,0
195072,0
195073,1
195074,1
195075,0
195076,0
195077,0
195078,0
195079,1
195080,0
195081,0
195082,1
195083,1
195084,1
195085,0
195086,0
195087,0
195088,1
195089,0
195090,0
195091,0
195092,0
195093,1
195094,0
195095,0
195096,0
195097,0
195098,1
195099,0
195100,0
195101,0
195102,0
195103,0
195104,1
195105,0
195106,0
195107,0
195108,1
195109,1
195110,0
195111,1
195112,1
195113,0
195114,0
195115,1
195116,1
195117,0
195118,1
195119,0
195120,0
195121,1
195122,0
195123,1
195124,0
195125,0
195126,0
195127,0
195128,1
195129,0
195130,1
195131,0
195132,1
195133,0
195134,0
195135,1
195136,0
195137,0
195138,0
195139,1
195140,0
195141,0
195142,1
195143,0
195144,0
195145,0
195146,1
195147,0
195148,1
195149,0
195150,1
195151,0
195152,0
195153,1
195154,1
195155,0
195156,0
195157,0
195158,1
195159,1
195160,0
195161,1
195162,0
195163,1
195164,1
195165,0
195166,0
195167,0
195168,0
195169,1
195170,1
195171,1
195172,0
195173,0
195174,1
195175,1
195176,0
195177,0
195178,0
195179,0
195180,1
195181,0
195182,1
195183,0
195184,1
195185,0
195186,0
195187,0
195188,1
195189,1
195190,0
195191,0
195192,1
195193,0
195194,0
195195,0
195196,1
195197,0
195198,1
195199,0
195200,1
195201,0
195202,0
195203,0
195204,0
195205,0
195206,0
195207,0
195208,0
195209,0
195210,0
195211,1
195212,1
195213,1
195214,0
195215,0
195216,0
195217,1
195218,0
195219,1
195220,0
195221,0
195222,0
195223,0
195224,0
195225,1
195226,1
195227,0
195228,1
195229,0
195230,0
195231,0
195232,1
195233,1
195234,0
195235,0
195236,0
195237,1
195238,0
195239,1
195240,1
195241,1
195242,0
195243,0
195244,0
195245,0
195246,0
195247,0
195248,1
195249,1
195250,0
195251,0
195252,0
195253,1
195254,1
195255,0
195256,1
195257,0
195258,0
195259,0
195260,1
195261,1
195262,0
195263,0
195264,0
195265,0
195266,0
195267,0
195268,0
195269,0
195270,0
195271,0
195272,0
195273,0
195274,0
195275,1
195276,0
195277,0
195278,1
195279,0
195280,0
195281,0
195282,0
195283,0
195284,0
195285,0
195286,1
195287,1
195288,1
195289,0
195290,0
195291,1
195292,1
195293,1
195294,1
195295,1
195296,1
195297,0
195298,0
195299,1
195300,0
195301,1
195302,0
195303,1
195304,1
195305,1
195306,0
195307,0
195308,1
195309,1
195310,1
195311,0
195312,0
195313,0
195314,0
195315,0
195316,0
195317,0
195318,1
195319,1
195320,0
195321,0
195322,1
195323,1
195324,0
195325,0
195326,0
195327,0
195328,0
195329,0
195330,1
195331,0
195332,0
195333,1
195334,0
195335,1
195336,0
195337,0
195338,0
195339,0
195340,0
195341,1
195342,1
195343,1
195344,1
195345,0
195346,0
195347,0
195348,1
195349,1
195350,1
195351,0
195352,0
195353,0
195354,0
195355,0
195356,0
195357,0
195358,1
195359,0
195360,0
195361,0
195362,1
195363,0
195364,0
195365,0
195366,1
195367,1
195368,0
195369,0
195370,1
195371,1
195372,0
195373,1
195374,0
195375,0
195376,1
195377,0
195378,0
195379,0
195380,1
195381,0
195382,0
195383,0
195384,0
195385,1
195386,1
195387,0
195388,0
195389,0
195390,1
195391,0
195392,0
195393,0
195394,0
195395,0
195396,0
195397,0
195398,0
195399,1
195400,0
195401,0
195402,1
195403,0
195404,0
195405,0
195406,0
195407,1
195408,0
195409,0
195410,1
195411,1
195412,1
195413,0
195414,1
195415,0
195416,0
195417,1
195418,0
195419,0
195420,0
195421,0
195422,1
195423,1
195424,0
195425,1
195426,1
195427,0
195428,0
195429,0
195430,0
195431,1
195432,1
195433,0
195434,0
195435,0
195436,0
195437,0
195438,0
195439,0
195440,0
195441,1
195442,0
195443,0
195444,1
195445,0
195446,1
195447,0
195448,0
195449,1
195450,1
195451,0
195452,1
195453,1
195454,0
195455,1
195456,1
195457,1
195458,1
195459,0
195460,1
195461,0
195462,0
195463,0
195464,0
195465,1
195466,0
195467,0
195468,0
195469,0
195470,0
195471,0
195472,1
195473,1
195474,0
195475,0
195476,1
195477,0
195478,0
195479,0
195480,0
195481,1
195482,1
195483,1
195484,0
195485,0
195486,0
195487,1
195488,1
195489,1
195490,0
195491,0
195492,0
195493,0
195494,0
195495,0
195496,0
195497,1
195498,1
195499,0
195500,1
195501,0
195502,0
195503,1
195504,0
195505,0
195506,1
195507,1
195508,1
195509,0
195510,0
195511,1
195512,1
195513,0
195514,0
195515,1
195516,0
195517,1
195518,0
195519,0
195520,0
195521,0
195522,0
195523,0
195524,1
195525,1
195526,0
195527,1
195528,0
195529,0
195530,0
195531,0
195532,1
195533,1
195534,0
195535,0
195536,0
195537,0
195538,0
195539,1
195540,0
195541,0
195542,0
195543,1
195544,1
195545,0
195546,0
195547,0
195548,1
195549,0
195550,1
195551,0
195552,0
195553,0
195554,0
195555,0
195556,1
195557,0
195558,0
195559,1
195560,0
195561,1
195562,0
195563,0
195564,0
195565,0
195566,0
195567,0
195568,0
195569,0
195570,1
195571,0
195572,0
195573,0
195574,0
195575,0
195576,0
195577,0
195578,1
195579,1
195580,0
195581,0
195582,1
195583,0
195584,0
195585,0
195586,1
195587,1
195588,0
195589,1
195590,1
195591,1
195592,0
195593,0
195594,0
195595,1
195596,1
195597,0
195598,0
195599,1
195600,1
195601,1
195602,0
195603,1
195604,1
195605,0
195606,0
195607,1
195608,0
195609,0
195610,0
195611,1
195612,1
195613,0
195614,0
195615,1
195616,1
195617,0
195618,1
195619,1
195620,0
195621,1
195622,1
195623,1
195624,0
195625,1
195626,1
195627,0
195628,1
195629,1
195630,0
195631,1
195632,1
195633,0
195634,1
195635,0
195636,0
195637,0
195638,1
195639,1
195640,1
195641,0
195642,0
195643,0
195644,1
195645,1
195646,1
195647,1
195648,0
195649,0
195650,1
195651,1
195652,0
195653,1
195654,1
195655,1
195656,1
195657,0
195658,0
195659,0
195660,1
195661,0
195662,0
195663,0
195664,0
195665,0
195666,0
195667,1
195668,1
195669,1
195670,0
195671,0
195672,1
195673,0
195674,0
195675,1
195676,1
195677,0
195678,0
195679,1
195680,1
195681,1
195682,0
195683,1
195684,1
195685,0
195686,0
195687,1
195688,0
195689,0
195690,0
195691,0
195692,1
195693,0
195694,0
195695,1
195696,0
195697,0
195698,0
195699,0
195700,1
195701,0
195702,1
195703,1
195704,0
195705,0
195706,0
195707,1
195708,1
195709,1
195710,0
195711,0
195712,1
195713,0
195714,0
195715,0
195716,1
195717,0
195718,1
195719,1
195720,0
195721,0
195722,0
195723,0
195724,1
195725,1
195726,1
195727,0
195728,0
195729,0
195730,0
195731,0
195732,1
195733,0
195734,1
195735,0
195736,0
195737,0
195738,1
195739,0
195740,0
195741,0
195742,0
195743,0
195744,0
195745,0
195746,0
195747,0
195748,0
195749,1
195750,1
195751,0
195752,1
195753,0
195754,1
195755,1
195756,0
195757,1
195758,1
195759,0
195760,0
195761,0
195762,0
195763,0
195764,0
195765,0
195766,1
195767,0
195768,0
195769,0
195770,0
195771,0
195772,0
195773,0
195774,1
195775,0
195776,1
195777,1
195778,1
195779,1
195780,0
195781,0
195782,1
195783,0
195784,0
195785,1
195786,0
195787,0
195788,0
195789,0
195790,1
195791,1
195792,0
195793,1
195794,0
195795,0
195796,0
195797,0
195798,0
195799,1
195800,1
195801,0
195802,1
195803,1
195804,0
195805,1
195806,0
195807,1
195808,0
195809,0
195810,1
195811,1
195812,0
195813,0
195814,0
195815,0
195816,0
195817,1
195818,0
195819,1
195820,0
195821,1
195822,0
195823,0
195824,1
195825,0
195826,0
195827,0
195828,0
195829,0
195830,1
195831,1
195832,1
195833,1
195834,1
195835,0
195836,1
195837,1
195838,0
195839,0
195840,0
195841,1
195842,0
195843,0
195844,0
195845,1
195846,1
195847,1
195848,0
195849,0
195850,0
195851,1
195852,1
195853,0
195854,1
195855,1
195856,0
195857,0
195858,1
195859,1
195860,0
195861,1
195862,1
195863,0
195864,0
195865,0
195866,1
195867,0
195868,0
195869,1
195870,0
195871,1
195872,0
195873,0
195874,0
195875,0
195876,0
195877,0
195878,0
195879,1
195880,0
195881,0
195882,0
195883,1
195884,1
195885,0
195886,1
195887,0
195888,1
195889,0
195890,0
195891,0
195892,1
195893,0
195894,1
195895,1
195896,0
195897,0
195898,1
195899,0
195900,0
195901,1
195902,1
195903,0
195904,1
195905,1
195906,0
195907,0
195908,0
195909,0
195910,1
195911,0
195912,0
195913,0
195914,0
195915,1
195916,0
195917,0
195918,0
195919,0
195920,1
195921,1
195922,0
195923,1
195924,0
195925,1
195926,0
195927,0
195928,0
195929,0
195930,0
195931,0
195932,0
195933,0
195934,0
195935,0
195936,1
195937,1
195938,0
195939,0
195940,0
195941,0
195942,0
195943,0
195944,0
195945,1
195946,1
195947,0
195948,0
195949,0
195950,0
195951,1
195952,1
195953,0
195954,0
195955,1
195956,0
195957,0
195958,1
195959,0
195960,1
195961,0
195962,0
195963,0
195964,1
195965,0
195966,0
195967,0
195968,0
195969,1
195970,1
195971,1
195972,0
195973,1
195974,0
195975,0
195976,0
195977,0
195978,1
195979,1
195980,1
195981,0
195982,1
195983,1
195984,0
195985,1
195986,1
195987,0
195988,1
195989,1
195990,0
195991,0
195992,1
195993,0
195994,0
195995,0
195996,1
195997,0
195998,0
195999,1
196000,0
196001,0
196002,0
196003,0
196004,1
196005,1
196006,0
196007,0
196008,0
196009,0
196010,1
196011,1
196012,0
196013,1
196014,1
196015,0
196016,1
196017,0
196018,0
196019,0
196020,0
196021,0
196022,0
196023,1
196024,1
196025,0
196026,1
196027,1
196028,0
196029,1
196030,0
196031,1
196032,0
196033,0
196034,0
196035,0
196036,1
196037,1
196038,1
196039,0
196040,1
196041,0
196042,1
196043,0
196044,0
196045,1
196046,0
196047,1
196048,0
196049,1
196050,0
196051,0
196052,0
196053,0
196054,1
196055,0
196056,1
196057,0
196058,1
196059,1
196060,1
196061,1
196062,0
196063,0
196064,0
196065,1
196066,0
196067,0
196068,0
196069,1
196070,0
196071,1
196072,0
196073,0
196074,1
196075,0
196076,0
196077,0
196078,1
196079,1
196080,0
196081,1
196082,0
196083,0
196084,1
196085,1
196086,0
196087,0
196088,1
196089,0
196090,1
196091,1
196092,1
196093,1
196094,1
196095,0
196096,1
196097,0
196098,0
196099,0
196100,1
196101,0
196102,0
196103,0
196104,1
196105,0
196106,0
196107,0
196108,1
196109,0
196110,0
196111,1
196112,0
196113,0
196114,0
196115,1
196116,1
196117,0
196118,0
196119,0
196120,1
196121,0
196122,0
196123,0
196124,0
196125,0
196126,0
196127,0
196128,0
196129,0
196130,0
196131,1
196132,0
196133,1
196134,1
196135,1
196136,0
196137,0
196138,0
196139,1
196140,0
196141,1
196142,0
196143,0
196144,1
196145,1
196146,1
196147,1
196148,0
196149,0
196150,1
196151,0
196152,0
196153,0
196154,1
196155,0
196156,1
196157,1
196158,0
196159,0
196160,1
196161,1
196162,1
196163,1
196164,0
196165,1
196166,0
196167,0
196168,0
196169,1
196170,0
196171,0
196172,1
196173,0
196174,0
196175,1
196176,1
196177,0
196178,0
196179,0
196180,1
196181,0
196182,1
196183,1
196184,0
196185,1
196186,0
196187,0
196188,0
196189,0
196190,1
196191,1
196192,0
196193,0
196194,1
196195,0
196196,0
196197,0
196198,0
196199,0
196200,0
196201,0
196202,0
196203,0
196204,1
196205,1
196206,0
196207,1
196208,0
196209,0
196210,0
196211,1
196212,0
196213,1
196214,0
196215,0
196216,1
196217,0
196218,1
196219,0
196220,1
196221,1
196222,1
196223,0
196224,0
196225,0
196226,1
196227,0
196228,1
196229,1
196230,1
196231,0
196232,1
196233,0
196234,0
196235,0
196236,0
196237,1
196238,0
196239,1
196240,1
196241,0
196242,0
196243,1
196244,0
196245,0
196246,0
196247,0
196248,1
196249,0
196250,0
196251,0
196252,0
196253,0
196254,0
196255,0
196256,0
196257,0
196258,1
196259,1
196260,1
196261,0
196262,1
196263,0
196264,0
196265,0
196266,0
196267,0
196268,1
196269,0
196270,0
196271,0
196272,0
196273,0
196274,1
196275,1
196276,1
196277,0
196278,0
196279,0
196280,1
196281,0
196282,1
196283,1
196284,0
196285,1
196286,1
196287,1
196288,0
196289,0
196290,0
196291,0
196292,0
196293,0
196294,0
196295,0
196296,1
196297,0
196298,0
196299,0
196300,1
196301,0
196302,0
196303,0
196304,0
196305,1
196306,1
196307,0
196308,1
196309,1
196310,1
196311,0
196312,0
196313,1
196314,0
196315,1
196316,1
196317,0
196318,1
196319,1
196320,1
196321,1
196322,0
196323,1
196324,1
196325,1
196326,1
196327,1
196328,0
196329,0
196330,0
196331,1
196332,0
196333,1
196334,1
196335,0
196336,1
196337,0
196338,0
196339,0
196340,1
196341,0
196342,0
196343,0
196344,0
196345,0
196346,0
196347,1
196348,1
196349,1
196350,1
196351,0
196352,1
196353,1
196354,0
196355,0
196356,0
196357,1
196358,1
196359,1
196360,0
196361,0
196362,1
196363,0
196364,0
196365,0
196366,0
196367,1
196368,0
196369,0
196370,0
196371,0
196372,0
196373,1
196374,1
196375,0
196376,1
196377,0
196378,1
196379,1
196380,0
196381,1
196382,1
196383,1
196384,1
196385,1
196386,1
196387,0
196388,0
196389,1
196390,1
196391,0
196392,0
196393,0
196394,1
196395,0
196396,1
196397,0
196398,0
196399,1
196400,1
196401,0
196402,0
196403,0
196404,0
196405,1
196406,0
196407,0
196408,0
196409,1
196410,1
196411,0
196412,0
196413,1
196414,0
196415,0
196416,0
196417,1
196418,1
196419,0
196420,0
196421,1
196422,1
196423,0
196424,0
196425,0
196426,0
196427,0
196428,0
196429,1
196430,0
196431,1
196432,0
196433,0
196434,1
196435,0
196436,1
196437,1
196438,0
196439,1
196440,1
196441,1
196442,1
196443,1
196444,0
196445,0
196446,0
196447,0
196448,1
196449,0
196450,1
196451,1
196452,1
196453,1
196454,0
196455,0
196456,0
196457,1
196458,0
196459,0
196460,0
196461,1
196462,1
196463,0
196464,1
196465,1
196466,0
196467,1
196468,0
196469,1
196470,1
196471,0
196472,1
196473,0
196474,0
196475,0
196476,1
196477,0
196478,1
196479,0
196480,0
196481,0
196482,1
196483,0
196484,0
196485,0
196486,1
196487,0
196488,0
196489,1
196490,0
196491,1
196492,1
196493,0
196494,0
196495,0
196496,0
196497,0
196498,0
196499,0
196500,0
196501,1
196502,0
196503,1
196504,1
196505,0
196506,0
196507,0
196508,1
196509,0
196510,0
196511,1
196512,0
196513,0
196514,0
196515,1
196516,0
196517,1
196518,0
196519,0
196520,1
196521,0
196522,1
196523,0
196524,0
196525,0
196526,0
196527,1
196528,0
196529,1
196530,1
196531,1
196532,0
196533,0
196534,1
196535,1
196536,1
196537,0
196538,0
196539,0
196540,0
196541,0
196542,0
196543,0
196544,0
196545,0
196546,1
196547,0
196548,0
196549,1
196550,0
196551,1
196552,1
196553,0
196554,0
196555,0
196556,1
196557,0
196558,1
196559,0
196560,1
196561,0
196562,0
196563,0
196564,1
196565,1
196566,0
196567,1
196568,0
196569,0
196570,0
196571,1
196572,1
196573,1
196574,1
196575,0
196576,1
196577,1
196578,0
196579,0
196580,1
196581,1
196582,1
196583,1
196584,0
196585,1
196586,1
196587,1
196588,0
196589,1
196590,0
196591,0
196592,0
196593,0
196594,0
196595,0
196596,1
196597,0
196598,1
196599,1
196600,0
196601,1
196602,0
196603,0
196604,0
196605,0
196606,0
196607,1
196608,1
196609,0
196610,1
196611,0
196612,1
196613,1
196614,0
196615,0
196616,0
196617,1
196618,1
196619,1
196620,1
196621,0
196622,1
196623,0
196624,1
196625,1
196626,1
196627,1
196628,0
196629,0
196630,1
196631,0
196632,1
196633,1
196634,1
196635,0
196636,0
196637,0
196638,0
196639,0
196640,1
196641,0
196642,1
196643,0
196644,0
196645,0
196646,0
196647,1
196648,0
196649,1
196650,1
196651,0
196652,0
196653,1
196654,1
196655,0
196656,1
196657,0
196658,0
196659,1
196660,1
196661,1
196662,1
196663,0
196664,1
196665,0
196666,0
196667,1
196668,0
196669,1
196670,1
196671,1
196672,0
196673,0
196674,0
196675,0
196676,0
196677,1
196678,0
196679,1
196680,1
196681,0
196682,1
196683,1
196684,1
196685,0
196686,0
196687,0
196688,1
196689,0
196690,1
196691,0
196692,0
196693,1
196694,1
196695,1
196696,1
196697,0
196698,1
196699,0
196700,0
196701,1
196702,0
196703,0
196704,1
196705,1
196706,0
196707,0
196708,0
196709,1
196710,1
196711,0
196712,0
196713,1
196714,1
196715,0
196716,0
196717,1
196718,1
196719,0
196720,0
196721,0
196722,1
196723,1
196724,1
196725,1
196726,0
196727,1
196728,0
196729,0
196730,0
196731,1
196732,1
196733,1
196734,0
196735,0
196736,0
196737,0
196738,0
196739,0
196740,0
196741,1
196742,0
196743,1
